32-32-0.0001 | [1.1013800424078237, 1.0965411310610564, 1.091936292855636, 1.0859459393266317, 1.0785991924396459, 1.0729022858799369, 1.0627401234447091, 1.0506688938624618, 1.036883851065152, 1.0182049419568933, 0.9924970462702323, 0.9718914076901864, 0.9467533576315728, 0.9119144816329514, 0.8711171713428221, 0.8349273496779843, 0.8138685008753901, 0.7678883583649345, 0.7292368403379468, 0.6821967663972274, 0.6617859057758165, 0.6169907580251279, 0.5957445457361746, 0.5811432902363763, 0.5435848229173301, 0.5132841983567114, 0.4886057141898335, 0.48537377490513567, 0.46474071343739826, 0.4519039109133292, 0.430872697070025, 0.4168928917767345] | [1.1262370347976685, 1.1222954545702253, 1.1187943254198347, 1.1153892653329032, 1.1110239846365793, 1.106160957472665, 1.1005534512656077, 1.0912457023348128, 1.0812435388565063, 1.072010908808027, 1.0617125817707607, 1.0469944391931807, 1.035017010143825, 1.021151876449585, 1.0104669979640415, 1.0015747802598136, 0.9906395622662135, 0.9766619971820286, 0.966463759967259, 0.9629473686218262, 0.9448764971324376, 0.9379941429410662, 0.9349770052092415, 0.9315701084477561, 0.9281185013907296, 0.9242751853806632, 0.9242719965321677, 0.9151099307196481, 0.9163683312279838, 0.9188279024192265, 0.9218843306813921, 0.9206882613045829]
BEST ONE: 256-32-3 0.3 0.3 32-32-0.0001 without rolling avgs | [1.1001287515612617, 1.0940480657245801, 1.0871550487435382, 1.08172646259916, 1.0722812738971434, 1.0647885471150496, 1.0560289379479229, 1.0415339822354523, 1.02209753299105, 1.0079095244407654, 0.9803223791329757, 0.9581132244372713, 0.9311248744743458, 0.8997597208921461, 0.8658949642941571, 0.8384069180143052, 0.8184747861779255, 0.782440804053044, 0.7672888873279958, 0.7251148064931233, 0.698763144189033, 0.6818671440732652, 0.6527831844661547, 0.6255112882973491, 0.5963388660679693, 0.596704367623813, 0.5687949424204619, 0.5448889537134032, 0.5302852480307869, 0.5114464606927789, 0.4710328289564105, 0.47964641633241073] | [1.0267014690807887, 1.0233080421175276, 1.0199473466191973, 1.0148902314049857, 1.0086733630725315, 1.0022495303835188, 0.9939093862261091, 0.9813523496900286, 0.9677784851619176, 0.9520599399294172, 0.933857478414263, 0.9169920904295785, 0.8973447407994951, 0.8783922246524266, 0.862286080632891, 0.846643498965672, 0.8286314811025347, 0.8107499429157802, 0.7934592689786638, 0.7780061892100743, 0.7665298334189824, 0.7539348449025836, 0.7426799178123474, 0.7339568981102534, 0.7275295002119881, 0.7226139255932399, 0.7192013740539551, 0.7143306229795728, 0.7138531395367214, 0.7134223682539803, 0.7122403532266617, 0.7157082804611751]
32-32-0.0001 | [1.0937959567360256, 1.0833331477814827, 1.068899128402489, 1.0566854031189628, 1.0409650982290075, 1.0177894426428753, 0.999032779880192, 0.9690114408299543, 0.934629281707432, 0.895432752802752, 0.8584354476652284, 0.8220562558243241, 0.7756294834441033, 0.7397147831709489, 0.703506190534951, 0.6708574514458145, 0.6475698821786521, 0.6090061514273933, 0.5821947106416675, 0.5751138968744139, 0.5395162594491157, 0.5155181423477505, 0.4891817782236182, 0.47215156460153884, 0.462582574547201, 0.4491551387137261, 0.4400690179804097, 0.4226268546304841, 0.3971753122150034, 0.3884080187134121, 0.3736400846121968, 0.3529976394729338] | [1.1325914280755178, 1.1227721929550172, 1.1127910341535296, 1.1013448510851178, 1.0890073674065726, 1.0729341847555978, 1.0520723819732667, 1.0288622209003992, 1.004627561569214, 0.9740322998591832, 0.9421987431389945, 0.9101669958659581, 0.8816065890448433, 0.8569954633712769, 0.8374124595097133, 0.8112174034118652, 0.791953182220459, 0.7776022962161473, 0.7648114425795419, 0.7537637404033116, 0.7456847659179142, 0.73797516141619, 0.731134249482836, 0.7293744819504874, 0.7272685578891209, 0.7290905739579882, 0.7292894329343523, 0.7298985123634338, 0.7321933082171849, 0.7326550036668777, 0.7358781171696527, 0.7417224432740893]
32-32-0.0001 | [1.1013191640377045, 1.0949900299310684, 1.0852266997098923, 1.0795428156852722, 1.0745450556278229, 1.070415809750557, 1.059557169675827, 1.0524869710206985, 1.0414469242095947, 1.0246437638998032, 1.011070229113102, 0.9917724132537842, 0.978681281208992, 0.9520950242877007, 0.9401315078139305, 0.9234294295310974, 0.8916771560907364, 0.8703209459781647, 0.8339254856109619, 0.8087075427174568, 0.7847695723176003, 0.7648912519216537, 0.7282448932528496, 0.6988816037774086, 0.6796304807066917, 0.653922900557518, 0.6442464664578438, 0.6121326088905334, 0.5886727757751942, 0.5617880932986736, 0.5435557402670383, 0.5484650507569313] | [1.1695834977286204, 1.165255195753915, 1.160617528642927, 1.1557110003062656, 1.150931375367301, 1.1457988364355904, 1.1404803344181607, 1.1347629513059343, 1.1291977388518197, 1.121356473650251, 1.1124057139669146, 1.1033252528735569, 1.0941632611410959, 1.0813417502811977, 1.0701940042631968, 1.0575675453458513, 1.042818888596126, 1.0285907779421126, 1.0108544179371426, 0.9951892018318176, 0.9782085742269243, 0.9611126116343907, 0.9454073020390101, 0.9249455673354012, 0.9092640391417912, 0.8948475216116224, 0.878640409878322, 0.8642477972166879, 0.851980653830937, 0.8449082195758819, 0.834011138336999, 0.820844829082489]
32-45-0.0001 | [1.1057930290699005, 1.102092444896698, 1.095751866698265, 1.0917086601257324, 1.0852475762367249, 1.0748037248849869, 1.0707175582647324, 1.0644160956144333, 1.0534809082746506, 1.0401672795414925, 1.0327065959572792, 1.0155938044190407, 1.0062114596366882, 0.9913715943694115, 0.9738142192363739, 0.9542066305875778, 0.9407875090837479, 0.9148829579353333, 0.8979939818382263, 0.876554474234581, 0.8606399521231651, 0.8344632089138031, 0.8110249191522598, 0.7860115021467209, 0.7657161876559258, 0.7608854323625565, 0.740876242518425, 0.7145660445094109, 0.6905910521745682, 0.6784998401999474, 0.6771155893802643, 0.6262782290577888, 0.6399659216403961, 0.5991795063018799, 0.6023243814706802, 0.5938597209751606, 0.559485662728548, 0.5508944466710091, 0.5423411168158054, 0.553273182362318, 0.5080824419856071, 0.5062928944826126, 0.4782533347606659, 0.4635103829205036, 0.4661911390721798] | [1.1016347885131836, 1.0998732447624207, 1.097980490752629, 1.0962708047458103, 1.0939231378691536, 1.0922994596617563, 1.0904614090919496, 1.089046711581094, 1.0862798690795898, 1.0829267042023796, 1.0803221072469438, 1.076992268221719, 1.0743102703775678, 1.069050545351846, 1.0650825432368687, 1.0613517539841788, 1.0580890689577376, 1.0544939058167593, 1.049819724900382, 1.045557769707271, 1.0362198420933315, 1.0292886504105159, 1.023898824623653, 1.0202421273503985, 1.014987885100501, 1.0001937108380454, 0.9883853597300393, 0.9746519821030754, 0.9633086459977286, 0.9524429781096322, 0.9406548346791949, 0.9236199894121715, 0.9092998364142009, 0.9019460197005953, 0.8862532939229693, 0.8733535706996918, 0.8538760325738362, 0.8402023937020983, 0.8263344671045031, 0.8126883204494204, 0.7987448645489557, 0.7928806330476489, 0.7859733257974897, 0.7762909765754428, 0.7649067440203258]
ANOTHER BEST ONE 256-32-3 0.3 0.3 32-64-0.0001 with rolling avgs SMOTE minority| [1.0941558629274368, 1.084187462925911, 1.0784699767827988, 1.0700733959674835, 1.0586168467998505, 1.050667643547058, 1.0353817492723465, 1.0308213084936142, 1.009140357375145, 0.9995197579264641, 0.9796587526798248, 0.9588038176298141, 0.9356222003698349, 0.9088915660977364, 0.9011540710926056, 0.8718487024307251, 0.8422452285885811, 0.8066670671105385, 0.7798385098576546, 0.7588840872049332, 0.7243628948926926, 0.6951286643743515, 0.6800465807318687, 0.6670288145542145, 0.6415163055062294, 0.6130941584706306, 0.5861165896058083, 0.5711307376623154, 0.5443045981228352, 0.5323171354830265, 0.5140284448862076, 0.5208920650184155, 0.507244884967804, 0.47590137273073196, 0.46613701432943344, 0.45410945266485214, 0.44150183349847794, 0.4335520789027214, 0.41863953694701195, 0.4193887300789356, 0.40492546558380127, 0.3881756402552128, 0.39922527968883514, 0.38098791614174843, 0.373747568577528, 0.348470713943243, 0.35338902845978737, 0.35347834043204784, 0.346911046653986, 0.3236071392893791, 0.32451379857957363, 0.2935451455414295, 0.31690470688045025, 0.30320231802761555, 0.2925848625600338, 0.2921315189450979, 0.29646166414022446, 0.24463418684899807, 0.27835043519735336, 0.2604564670473337, 0.2560628689825535, 0.2508257534354925, 0.2579490356147289, 0.24351239018142223] | [1.132469606399536, 1.12703697681427, 1.1207298925944738, 1.114077731541225, 1.106224662917001, 1.0970495223999024, 1.0867894990103586, 1.0762482251439776, 1.065261673927307, 1.0528166787964957, 1.03930424281529, 1.0256228855678013, 1.012944771562304, 0.997471467086247, 0.9783826163836888, 0.961077356338501, 0.945351002897535, 0.928863765512194, 0.9152899129050118, 0.8989371129444668, 0.8813552805355617, 0.8665361932345799, 0.852075617653983, 0.8429510916982378, 0.8292482444218227, 0.8165386182921274, 0.8022814725126539, 0.791252429144723, 0.7851279045854296, 0.7789983170373099, 0.7701936261994499, 0.7628344799791064, 0.7572911645684923, 0.7564088600022453, 0.7487499390329634, 0.7382230524505887, 0.7286898813077382, 0.7237451753446034, 0.7169525291238512, 0.711809127671378, 0.7082130287374769, 0.7052221255643027, 0.7022633961268834, 0.6985738213573184, 0.6965068876743317, 0.6945006689855031, 0.695527315565518, 0.6902348922831671, 0.6874397086245673, 0.6858259920563017, 0.682891468490873, 0.6822799848658698, 0.6812406627195222, 0.6778362140059471, 0.6767818261470113, 0.6757550228919301, 0.6748475504773004, 0.6754374693546976, 0.6768922409840993, 0.6761948483330863, 0.6772108795387405, 0.6772540267024721, 0.6767379128507205, 0.676821556687355]
32-64-0.0001 | [1.0965786576271057, 1.091585412621498, 1.082254946231842, 1.0778958797454834, 1.071063682436943, 1.0649572908878326, 1.0506980568170547, 1.0428035408258438, 1.033242143690586, 1.0257190763950348, 1.0103967264294624, 0.9983379691839218, 0.9817292392253876, 0.9643399938941002, 0.9458741098642349, 0.9176987782120705, 0.9030199125409126, 0.8768549859523773, 0.8435084596276283, 0.8279472067952156, 0.7834563478827477, 0.773060716688633, 0.7274454310536385, 0.7168606892228127, 0.6901910156011581, 0.6539711356163025, 0.6394565105438232, 0.5987709313631058, 0.5957954600453377, 0.5662635080516338, 0.5380898378789425, 0.5390207283198833, 0.5055726170539856, 0.4915040172636509, 0.5021642744541168, 0.45962879434227943, 0.45498987287282944, 0.4502270966768265, 0.4258298948407173, 0.4097019024193287, 0.40626396611332893, 0.39967256039381027, 0.37575532868504524, 0.3668622449040413, 0.35128624364733696, 0.3610994052141905, 0.36251232400536537, 0.3289639875292778, 0.3151776399463415, 0.33036976866424084, 0.3152433894574642, 0.318080285564065, 0.31172882206737995, 0.30130261182785034, 0.30696606636047363, 0.2972176559269428, 0.3029673807322979, 0.28737050853669643, 0.2529125437140465, 0.2652376126497984, 0.24809866212308407, 0.2623876128345728, 0.24259748123586178, 0.2487219013273716] | [1.14104197706495, 1.1373047249657766, 1.133118142400469, 1.1293209995542253, 1.1243339674813406, 1.118525164467948, 1.1131278208323887, 1.1059205566133772, 1.0990600483758108, 1.0906029224395752, 1.0815634625298636, 1.071294777733939, 1.0580884763172695, 1.048049683230264, 1.0365152478218078, 1.0232895987374442, 1.0078330039978027, 0.9949942690985544, 0.9781779323305403, 0.9643869689532689, 0.949966311454773, 0.9346183265958513, 0.9167227404458183, 0.9007969771112715, 0.8859297599111284, 0.8690617084503174, 0.856340834072658, 0.8485400336129325, 0.831718829699925, 0.8229096966130393, 0.8117508241108485, 0.8036674405847277, 0.7941599454198565, 0.7871651717594692, 0.7787375586373465, 0.7675124389784677, 0.7587525887148721, 0.7508315290723528, 0.7472386453832899, 0.7398811255182539, 0.7352505496570042, 0.734457609483174, 0.7305487066507339, 0.7277331765208925, 0.7260364779404231, 0.7271200035299573, 0.7255186315093721, 0.7249181185449872, 0.7247048654726573, 0.7217699233974729, 0.7209170831101281, 0.7166324530329024, 0.7156357565096446, 0.7152549028396606, 0.7162858513849122, 0.7161823870880263, 0.716748985009534, 0.7187899323446411, 0.720464149756091, 0.7219967401453427, 0.7231665023735592, 0.7251629005585398, 0.7249387696385383, 0.7261694874082293]
32-64-0.0001 | [1.095925509929657, 1.0897459089756012, 1.0826025605201721, 1.0773661881685257, 1.0681609213352203, 1.0600844770669937, 1.0520222783088684, 1.0421549081802368, 1.02890445291996, 1.021693393588066, 1.0057734102010727, 0.9916912987828255, 0.9753994643688202, 0.9584370777010918, 0.9331251978874207, 0.9188146144151688, 0.8995433300733566, 0.8701653480529785, 0.8434744402766228, 0.8153739124536514, 0.7926895245909691, 0.7574630156159401, 0.7370723336935043, 0.7223782166838646, 0.7034456208348274, 0.6652890965342522, 0.6562358364462852, 0.6175106540322304, 0.5890276357531548, 0.5703467652201653, 0.5637936666607857, 0.5478437207639217, 0.5010146759450436, 0.517746564000845, 0.501446358859539, 0.4607374183833599, 0.4662742279469967, 0.45093873143196106, 0.43826277181506157, 0.4426703490316868, 0.4018748663365841, 0.3963264338672161, 0.39762431383132935, 0.3881375081837177, 0.3521105293184519, 0.35047801956534386, 0.3384998496621847, 0.3441145084798336, 0.3402274437248707, 0.32685722410678864, 0.32385860569775105, 0.31110216677188873, 0.29340654611587524, 0.2936448249965906, 0.28525594994425774, 0.2825828790664673, 0.2909375112503767, 0.27989013120532036, 0.26144177839159966, 0.2667530030012131, 0.28419212624430656, 0.2564551290124655, 0.24424515292048454, 0.2563845217227936] | [1.0711365904126848, 1.0679370301110405, 1.0644692029271807, 1.060861441067287, 1.0561349851744515, 1.0515019876616343, 1.0466948236737932, 1.0411843299865722, 1.0352942075048175, 1.028576786177499, 1.0205888169152395, 1.0146144866943358, 1.0083505392074585, 1.0004064542906626, 0.9914278967039926, 0.9812642165592739, 0.9703249301229204, 0.9604041627475194, 0.9501974735941205, 0.9396490097045899, 0.9288544263158526, 0.9149681602205549, 0.9013133253370013, 0.8880646654537746, 0.8769570078168597, 0.8666080236434937, 0.8550713198525565, 0.8428632702146258, 0.8342766923563821, 0.8242430141993932, 0.8131269778524126, 0.8056368614946093, 0.7947556853294373, 0.7860162224088396, 0.7752778887748718, 0.769148097719465, 0.760594744341714, 0.7534021326473781, 0.7498149250234877, 0.746939725109509, 0.7383227199316025, 0.7322754872696741, 0.7276087054184505, 0.7202510229178838, 0.7169688450438636, 0.7184704512357711, 0.7126379817724228, 0.708881260241781, 0.7050639305795942, 0.7009349086454937, 0.6986653034176146, 0.6990439355373382, 0.6971741363406181, 0.6993969708681107, 0.6968650128160204, 0.6964581730110305, 0.6964072755404881, 0.6945847985999924, 0.6955640658736228, 0.6962662907583373, 0.6962317243218422, 0.69747119056327, 0.6975760110786983, 0.6987056029694421]
32-64-0.0001 | [1.1012721508741379, 1.0989906191825867, 1.09539794921875, 1.0899522602558136, 1.0864419639110565, 1.083439201116562, 1.0772052556276321, 1.0677833557128906, 1.0625793635845184, 1.0565467029809952, 1.044439509510994, 1.0346675664186478, 1.0283575803041458, 1.0100790783762932, 1.0018358007073402, 0.9792494475841522, 0.9677544236183167, 0.9495349451899529, 0.9344840794801712, 0.9119068160653114, 0.8910382464528084, 0.874810203909874, 0.8394235000014305, 0.8347188159823418, 0.8088069781661034, 0.7867168635129929, 0.7740330696105957, 0.7510362938046455, 0.7278084829449654, 0.7080783769488335, 0.680050328373909, 0.6620546579360962, 0.62718366086483, 0.6093616411089897, 0.5972116887569427, 0.5798992216587067, 0.5721670240163803, 0.5562651269137859, 0.5507880002260208, 0.5269262865185738, 0.532830037176609, 0.48208411037921906, 0.4939945302903652, 0.47286488860845566, 0.4519677609205246, 0.44885796681046486, 0.41309061273932457, 0.42058850079774857, 0.42112916335463524, 0.4231579080224037, 0.4086013324558735, 0.3848562389612198, 0.3912341892719269, 0.3830053396522999, 0.3469151370227337, 0.3287818506360054, 0.3313823789358139, 0.34712474420666695, 0.36034202948212624, 0.3139637354761362, 0.326016565784812, 0.30419532768428326, 0.3264160882681608, 0.3025147207081318] | [1.1506936516080584, 1.1483244555337089, 1.14575606073652, 1.1427210228783744, 1.1394638163702828, 1.1355613470077515, 1.1313612461090088, 1.1265483549662998, 1.1210585253579275, 1.1142482246671404, 1.1063655717032297, 1.0984257527760097, 1.0888043369565692, 1.0782633236476353, 1.067925500869751, 1.0563087718827384, 1.043369059903281, 1.0312276703970773, 1.01807245186397, 1.0052734034402029, 0.9906947646822248, 0.9774771979876927, 0.9639953374862671, 0.9517739602497646, 0.939479660987854, 0.9251651746886117, 0.914023106438773, 0.9039155006408691, 0.8944920642035348, 0.8852865142481667, 0.8780504482133048, 0.8711920457226889, 0.8600342546190535, 0.8508676324571882, 0.8430566344942365, 0.8370336626257215, 0.8336306844438826, 0.8282279968261719, 0.8234496244362423, 0.8172654739448002, 0.8108326537268502, 0.8060376882553101, 0.8031501276152474, 0.8039621940680912, 0.8061995148658753, 0.8026706746646336, 0.8001445753233773, 0.7964858225413731, 0.78981796673366, 0.7884254336357117, 0.7836378914969307, 0.7821018819298063, 0.7773832849093846, 0.7743876704147884, 0.7731388530560902, 0.7727928455386843, 0.77298298733575, 0.7723201760223933, 0.7695718714169093, 0.7661985299416951, 0.7647507829325539, 0.7643356182745524, 0.765399489232472, 0.7634555122682026]
64-32-0.0001 | [1.1000929772853851, 1.0964267253875732, 1.0911354720592499, 1.0873523950576782, 1.0847252309322357, 1.0802865326404572, 1.076267659664154, 1.0709936916828156, 1.0673884153366089, 1.061044305562973, 1.05772665143013, 1.0492016077041626, 1.0429537296295166, 1.0352743566036224, 1.0279926657676697, 1.0202246606349945, 1.0159867107868195, 1.0041237473487854, 0.9982438236474991, 0.9922807216644287, 0.9722567051649094, 0.9596366733312607, 0.947782963514328, 0.9466981142759323, 0.9255621880292892, 0.9242363423109055, 0.9049918949604034, 0.8863390684127808, 0.8758182376623154, 0.8647289276123047, 0.8469878137111664, 0.8273957967758179] | [1.1014617681503296, 1.0996594429016113, 1.0978642702102661, 1.0958847999572754, 1.0938236713409424, 1.0916686058044434, 1.089419960975647, 1.0870747566223145, 1.0844095945358276, 1.0815491676330566, 1.0784052610397339, 1.0750691890716553, 1.0716478824615479, 1.0679645538330078, 1.0637333393096924, 1.0589772462844849, 1.0540950298309326, 1.0490977764129639, 1.0438271760940552, 1.0384407043457031, 1.0324405431747437, 1.0262044668197632, 1.01980459690094, 1.0129834413528442, 1.0051647424697876, 0.9978187084197998, 0.9902414083480835, 0.981715202331543, 0.972783088684082, 0.9650401473045349, 0.9569737911224365, 0.9489688277244568]
32-64-0.0001 | [1.0973545461893082, 1.0882066488265991, 1.0801684111356735, 1.0748878866434097, 1.0657464116811752, 1.054130181670189, 1.0439171493053436, 1.0302375555038452, 1.0167324393987656, 0.9976961612701416, 0.9852210059762001, 0.9639808684587479, 0.9425022304058075, 0.9261669814586639, 0.8939006477594376, 0.8687341287732124, 0.8484167456626892, 0.8170345351099968, 0.7829136550426483, 0.7712476998567581, 0.7504151239991188, 0.708697073161602, 0.7053193971514702, 0.668517142534256, 0.6528348177671432, 0.6371515244245529, 0.6179618090391159, 0.5958550125360489, 0.5873544998466969, 0.5687576308846474, 0.5369208306074142, 0.5279682129621506, 0.5163571648299694, 0.509483315050602, 0.47421954944729805, 0.48017357662320137, 0.4522138796746731, 0.4570675939321518, 0.44652247428894043, 0.4323437698185444, 0.4125337637960911, 0.398227721452713, 0.41628584265708923, 0.3923240453004837, 0.3977181017398834, 0.38921716809272766, 0.36885493993759155, 0.3651357889175415, 0.319244559854269, 0.35897552967071533, 0.34225600957870483, 0.3243126329034567, 0.30344694294035435, 0.31730525754392147, 0.30153439193964005, 0.30173198878765106, 0.2937059495598078, 0.2841040566563606, 0.29011622443795204, 0.27383600547909737, 0.26102781668305397, 0.2686577755957842, 0.2761753909289837, 0.22818690165877342] | [1.0685368537902833, 1.064076052393232, 1.0591574089867728, 1.053416463306972, 1.046781369618007, 1.0402833802359446, 1.0328338384628295, 1.0243804556982858, 1.0158405593463353, 1.0048986383846827, 0.9936882155282157, 0.9822402221815927, 0.9695174694061279, 0.9542244945253645, 0.9397874287196568, 0.9266581637518746, 0.9131697263036456, 0.8999097875186375, 0.8882165568215507, 0.874494058745248, 0.8622115850448608, 0.8526860935347421, 0.8443371278899057, 0.8325097067015511, 0.823928998197828, 0.8133055738040379, 0.8057760885783605, 0.795034374509539, 0.7856471504483904, 0.7780290876116072, 0.7738856111254011, 0.7649180182388851, 0.7553712027413505, 0.7505019502980369, 0.7451769139085497, 0.7385307039533343, 0.7350618541240692, 0.7312814865793501, 0.7253261489527566, 0.7189958231789725, 0.7153777028833117, 0.7118360587528774, 0.7084426420075552, 0.7061601570674352, 0.7040411140237536, 0.6982468775340489, 0.6960972658225468, 0.6932904848030635, 0.6919626580817358, 0.6912054015057427, 0.687269875407219, 0.6850738193307604, 0.6833061222519193, 0.6807287054402488, 0.6797264248132706, 0.6777622082403728, 0.6750403702259063, 0.6745944006102426, 0.6783818010772977, 0.6791826329060964, 0.6790103018283844, 0.6774413372789111, 0.6748316960675376, 0.6747466704675129]
32-64-0.0001 | [1.107087031006813, 1.10106560587883, 1.0974306762218475, 1.0917523950338364, 1.0861960053443909, 1.0819666683673859, 1.075672671198845, 1.068596825003624, 1.0618641674518585, 1.0528152137994766, 1.037578046321869, 1.0244436487555504, 1.0143168047070503, 0.9928479865193367, 0.9807028323411942, 0.9637210592627525, 0.9480359852313995, 0.9221858754754066, 0.8960220739245415, 0.8751082941889763, 0.8642975464463234, 0.844612717628479, 0.8210624232888222, 0.8029355853796005, 0.7694144397974014, 0.7445989176630974, 0.7323901131749153, 0.7267748117446899, 0.703977920114994, 0.6835698038339615, 0.6602064520120621, 0.6479123160243034, 0.616803452372551, 0.603211909532547, 0.5915513783693314, 0.5814338773488998, 0.5487043000757694, 0.5609786957502365, 0.5202183946967125, 0.5360211282968521, 0.5248659551143646, 0.4881714805960655, 0.4949197359383106, 0.4838117025792599, 0.47354453429579735, 0.4453584738075733, 0.4610583819448948, 0.43191026896238327, 0.40800167992711067, 0.411166712641716, 0.3977763280272484, 0.3899308890104294, 0.3791237771511078, 0.38548919185996056, 0.37311053834855556, 0.3471670560538769, 0.3604360520839691, 0.3589862436056137, 0.3652454987168312, 0.3358220253139734, 0.2932548727840185, 0.32192578352987766, 0.29603290744125843, 0.30012707225978374] | [1.0585188899721418, 1.0571363959993636, 1.0558807134628296, 1.0549723386764527, 1.0541264125279017, 1.0527043989726474, 1.0509675196238926, 1.0489022970199584, 1.046444000516619, 1.0443884679249356, 1.0415104252951486, 1.0387377296175275, 1.0351615803582328, 1.0314889124461584, 1.0273246799196516, 1.0219960451126098, 1.016128591128758, 1.010915241922651, 1.0056449038641793, 0.9987610595566886, 0.9920998726572309, 0.985496141229357, 0.9782258970396859, 0.9712436829294477, 0.9639358486448015, 0.955377197265625, 0.946753534248897, 0.9372658320835658, 0.9286590337753295, 0.9192331416266305, 0.9096208129610334, 0.9001885431153434, 0.8921893579619271, 0.8832109042576382, 0.8746075562068394, 0.8666367105075291, 0.8596298592431205, 0.8504141875675746, 0.843026772567204, 0.8328796063150679, 0.8279733828135899, 0.8215312480926513, 0.8175748118332454, 0.8131305575370789, 0.8088551010404315, 0.8015116129602705, 0.795934203692845, 0.7877451547554561, 0.7816637805530003, 0.7766952914851052, 0.774723002740315, 0.7710082130772727, 0.767072765316282, 0.7596062660217285, 0.7521595818655832, 0.7503513378756387, 0.7448362639972141, 0.7409796731812613, 0.7385493687220982, 0.7353867564882551, 0.7332396200725011, 0.7306280076503754, 0.7278961045401436, 0.7252030338559832]
32-100-0.0001 | [1.1055403649806976, 1.0980810523033142, 1.0917023718357086, 1.0847875475883484, 1.0829872637987137, 1.0751577615737915, 1.0701052695512772, 1.0639954060316086, 1.0566855520009995, 1.0480540692806244, 1.0347038507461548, 1.0177492201328278, 1.005548156797886, 0.9850757792592049, 0.9701531454920769, 0.9472256153821945, 0.9282509535551071, 0.9108240827918053, 0.8861952349543571, 0.8544013872742653, 0.8379410430788994, 0.8097341805696487, 0.7813416048884392, 0.7508543506264687, 0.7244643867015839, 0.7139610126614571, 0.6904063373804092, 0.6770576760172844, 0.6543804258108139, 0.6338807791471481, 0.618234895169735, 0.612926572561264, 0.5863827429711819, 0.5652504861354828, 0.5540227703750134, 0.5370940379798412, 0.5077591650187969, 0.5083103142678738, 0.4797375872731209, 0.4728582836687565, 0.46132872998714447, 0.45004163682460785, 0.4369378499686718, 0.43314123153686523, 0.44567207247018814, 0.4092845357954502, 0.39944012463092804, 0.36076435074210167, 0.40239816531538963, 0.3756997585296631, 0.38052593916654587, 0.3723657913506031, 0.3468051627278328, 0.34791605547070503, 0.3381059728562832, 0.3323579616844654, 0.3167852610349655, 0.323572663590312, 0.3105229511857033, 0.2883306574076414, 0.3102820999920368, 0.29043368995189667, 0.3080202527344227, 0.2715476956218481, 0.26392119377851486, 0.2754390500485897, 0.2626473568379879, 0.25470738485455513, 0.2683437764644623, 0.22340049035847187, 0.2408307120203972, 0.22919462621212006, 0.23924474976956844, 0.23353582620620728, 0.2018128652125597, 0.22114256583154202, 0.21349644847214222, 0.19641715940088034, 0.2090975735336542, 0.2129246648401022, 0.18289812095463276, 0.1941132815554738, 0.18429898377507925, 0.17348025366663933, 0.17888222727924585, 0.17972580157220364, 0.17059520818293095, 0.16869390849024057, 0.17461457382887602, 0.16793477348983288, 0.15584338270127773, 0.15496640652418137, 0.16212988551706076, 0.14420664217323065, 0.1497293198481202, 0.14751927740871906, 0.1290966710075736, 0.14267837069928646, 0.14044020418077707, 0.12013652641326189] | [1.0837833711079188, 1.0808376176016672, 1.0779656852994646, 1.0749213968004498, 1.071729496547154, 1.0678781134741646, 1.0636955090931484, 1.0588318722588674, 1.0538116557257515, 1.047602619443621, 1.040250859941755, 1.0314639159611294, 1.022616173539843, 1.0122380409921918, 1.0023731197629655, 0.9910090889249529, 0.9799944009099688, 0.9693818330764771, 0.9577259642737252, 0.9475217035838536, 0.936477015699659, 0.9235589197703771, 0.9140732254300798, 0.9046144485473633, 0.8915061235427857, 0.8802319594791957, 0.8684283546039037, 0.8565457837922232, 0.8425488182476588, 0.8312244977269854, 0.8221620695931571, 0.8114716981138502, 0.8035290437085288, 0.7932877455438886, 0.7842025297028677, 0.7748061111995153, 0.7697643944195338, 0.7627953103610448, 0.7535351736204965, 0.7490322726113455, 0.7435357195990426, 0.7364063424723489, 0.7317736744880676, 0.727955675125122, 0.721628704241344, 0.7158376387187413, 0.7138589024543762, 0.7112427404948644, 0.7090025288718087, 0.7085411403860364, 0.7067798086575099, 0.6992202937602997, 0.6948967252458845, 0.6920578215803419, 0.6877401292324066, 0.6847741314343043, 0.6832566261291504, 0.681322033064706, 0.6799818915980202, 0.6788799260343824, 0.6783692078930991, 0.6785295477935246, 0.6767770179680416, 0.674508023262024, 0.6738078951835632, 0.6722317882946559, 0.6709479408604758, 0.6705582576138632, 0.6697382739612034, 0.6700295576027462, 0.6710728032248361, 0.6709189934389932, 0.6720310815743038, 0.6720020421913692, 0.6730378866195679, 0.6737874839987074, 0.6754158215863364, 0.6773658731154033, 0.6777420222759247, 0.6783273245607103, 0.6801546003137316, 0.6821692083563123, 0.6836106870855604, 0.6849817254713604, 0.6868758295263563, 0.6892481910330909, 0.6903991656644004, 0.6917273240430014, 0.6938212952443532, 0.6957882736410413, 0.6975688236100334, 0.6994814072336469, 0.7007367627961295, 0.7012365937232972, 0.7040575559650148, 0.7066598858152117, 0.7069553732872009, 0.7094092539378575, 0.7090891114303044, 0.71077492918287]
